oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,action_code,Check,action_code,B33,action_code,B66,action_code,B130,action_code,AI,flop
5.75093,0.45225,10.1493,0.54775,0.7706825849,1.122973061,X,0.02265,R5.45,0.92724,R10.9,0.05011,R21.45,0,RAI,0,Jd4h3h
5.82537,0.45295,10.0748,0.54705,0.7794518527,1.116156355,X,0.06473,R5.45,0.75631,R10.9,0.17895,R21.45,0,RAI,0,Jh4d3h
5.79444,0.45281,10.1055,0.54719,0.7755530519,1.119269967,X,0.06381,R5.45,0.69238,R10.9,0.24381,R21.45,0,RAI,0,Jh4h3d
5.3374,0.44813,10.563,0.55187,0.7218413788,1.16001846,X,0.01462,R5.45,0.61418,R10.9,0.3712,R21.45,0,RAI,0,Jh4d3c
4.12761,0.42084,11.7717,0.57916,0.5944259035,1.231846793,X,0,R5.45,0.74106,R10.9,0.25893,R21.45,0,RAI,0,Jh4h4d
3.61285,0.41454,12.2873,0.58546,0.5282013964,1.271967444,X,0.00001,R5.45,0.78771,R10.9,0.21226,R21.45,0.00002,RAI,0,Jh4d4c
6.17061,0.45583,9.72944,0.54417,0.8204294458,1.083600695,X,0.41546,R5.45,0.57971,R10.9,0.00483,R21.45,0,RAI,0,Jh5h2h
5.54107,0.4488,10.3591,0.5512,0.7482674356,1.139014645,X,0.01156,R5.45,0.82512,R10.9,0.16332,R21.45,0,RAI,0,Jh5h2d
5.54507,0.44886,10.3548,0.55114,0.7487075405,1.138663502,X,0.00574,R5.45,0.97087,R10.9,0.02338,R21.45,0.00001,RAI,0,Jd5h2h
5.6626,0.45023,10.2372,0.54977,0.7622501375,1.128542446,X,0.0188,R5.45,0.93399,R10.9,0.0472,R21.45,0.00001,RAI,0,Jh5d2h
5.07896,0.44456,10.8211,0.55544,0.6924054347,1.18072705,X,0.00031,R5.45,0.71364,R10.9,0.28604,R21.45,0,RAI,0,Jh5d2c
6.06899,0.45591,9.83158,0.54409,0.8067767585,1.095137519,X,0.35232,R5.45,0.64768,R10.9,0,R21.45,0,RAI,0,Jh5h3h
5.56516,0.45173,10.3347,0.54827,0.7466460106,1.142407709,X,0.01676,R5.45,0.71793,R10.9,0.26531,R21.45,0,RAI,0,Jh5h3d
5.6501,0.45256,10.2497,0.54744,0.7566517397,1.134725127,X,0.02245,R5.45,0.80557,R10.9,0.17198,R21.45,0,RAI,0,Jh5d3h
5.53607,0.45121,10.3641,0.54879,0.743599193,1.144569838,X,0.00536,R5.45,0.87487,R10.9,0.11977,R21.45,0,RAI,0,Jd5h3h
5.10489,0.44783,10.795,0.55217,0.6908587425,1.184859134,X,0.00106,R5.45,0.62015,R10.9,0.37879,R21.45,0,RAI,0,Jh5d3c
6.43659,0.46503,9.46316,0.53497,0.8388627901,1.072069158,X,0.49608,R5.45,0.49958,R10.9,0.00434,R21.45,0,RAI,0,Jh5h4h
6.27543,0.46088,9.62464,0.53912,0.8252236891,1.081969735,X,0.14044,R5.45,0.70072,R10.9,0.15884,R21.45,0,RAI,0,Jh5h4d
6.31897,0.46149,9.58091,0.53851,0.829850889,1.078273698,X,0.15281,R5.45,0.70585,R10.9,0.14134,R21.45,0,RAI,0,Jh5d4h
6.34673,0.46207,9.55319,0.53793,0.8324503363,1.0763133,X,0.12875,R5.45,0.84935,R10.9,0.02189,R21.45,0,RAI,0,Jd5h4h
5.94343,0.45743,9.95662,0.54257,0.7874600957,1.112172685,X,0.0758,R5.45,0.55124,R10.9,0.37296,R21.45,0,RAI,0,Jh5d4c
4.44166,0.42357,11.4591,0.57643,0.6355301514,1.204809674,X,0,R5.45,0.88863,R10.9,0.11135,R21.45,0.00001,RAI,0,Jh5h5d
3.96796,0.41805,11.9317,0.58195,0.5752479898,1.242601759,X,0.00002,R5.45,0.87909,R10.9,0.12088,R21.45,0.00001,RAI,0,Jh5d5c
6.21732,0.45651,9.68286,0.54349,0.8254085662,1.079762334,X,0.45547,R5.45,0.54009,R10.9,0.00444,R21.45,0,RAI,0,Jh6h2h
5.71804,0.4517,10.1824,0.5483,0.767208051,1.125508515,X,0.01198,R5.45,0.96806,R10.9,0.01996,R21.45,0,RAI,0,Jh6d2h
5.60579,0.4501,10.2945,0.5499,0.754820825,1.134588709,X,0.00746,R5.45,0.97722,R10.9,0.01532,R21.45,0,RAI,0,Jd6h2h
5.59517,0.44995,10.3053,0.55005,0.7536419739,1.135465905,X,0.00372,R5.45,0.94428,R10.9,0.052,R21.45,0,RAI,0,Jh6h2d
5.14193,0.44622,10.7584,0.55378,0.6983822333,1.177405539,X,0.00017,R5.45,0.70383,R10.9,0.296,R21.45,0,RAI,0,Jh6d2c
6.14166,0.45711,9.75829,0.54289,0.8142938048,1.089376337,X,0.41452,R5.45,0.58062,R10.9,0.00486,R21.45,0,RAI,0,Jh6h3h
5.69666,0.45368,10.2038,0.54632,0.7610036086,1.131959492,X,0.00551,R5.45,0.94495,R10.9,0.04859,R21.45,0.00095,RAI,0,Jh6h3d
5.77652,0.45481,10.1244,0.54519,0.7697546505,1.125477028,X,0.00884,R5.45,0.96797,R10.9,0.02318,R21.45,0,RAI,0,Jh6d3h
5.66749,0.45322,10.2326,0.54678,0.757875282,1.134195055,X,0.00331,R5.45,0.97721,R10.9,0.01948,R21.45,0,RAI,0,Jd6h3h
5.285,0.45038,10.6153,0.54962,0.7111839399,1.170542101,X,0.00059,R5.45,0.66729,R10.9,0.33212,R21.45,0,RAI,0,Jh6d3c
6.18915,0.45938,9.71095,0.54062,0.8165353098,1.088643384,X,0.41418,R5.45,0.58151,R10.9,0.0043,R21.45,0,RAI,0,Jh6h4h
5.85814,0.45695,10.0427,0.54305,0.7769751187,1.120796397,X,0.01619,R5.45,0.96554,R10.9,0.01827,R21.45,0,RAI,0,Jd6h4h
5.92513,0.45763,9.97473,0.54237,0.7846923816,1.114606337,X,0.04126,R5.45,0.8842,R10.9,0.07454,R21.45,0,RAI,0,Jh6h4d
5.97816,0.45853,9.92307,0.54147,0.790161417,1.11067684,X,0.04747,R5.45,0.91199,R10.9,0.03989,R21.45,0.00066,RAI,0,Jh6d4h
5.51095,0.45447,10.3894,0.54553,0.7349153272,1.15421367,X,0.00792,R5.45,0.65928,R10.9,0.3328,R21.45,0,RAI,0,Jh6d4c
6.31427,0.46352,9.58569,0.53648,0.8256020007,1.08289381,X,0.46404,R5.45,0.53076,R10.9,0.0052,R21.45,0,RAI,0,Jh6h5h
6.19664,0.46197,9.7039,0.53803,0.8129401024,1.093089867,X,0.09064,R5.45,0.86958,R10.9,0.03972,R21.45,0.00006,RAI,0,Jh6h5d
6.20443,0.46218,9.69571,0.53782,0.8135922717,1.09259384,X,0.09056,R5.45,0.87059,R10.9,0.03789,R21.45,0.00095,RAI,0,Jh6d5h
6.23147,0.46249,9.66814,0.53751,0.816590329,1.090115399,X,0.10029,R5.45,0.88138,R10.9,0.01833,R21.45,0,RAI,0,Jd6h5h
5.85664,0.4591,10.0434,0.5409,0.773138454,1.125325345,X,0.02886,R5.45,0.69499,R10.9,0.27615,R21.45,0,RAI,0,Jh6d5c
4.5438,0.42471,11.3563,0.57529,0.6483996307,1.196375786,X,0.00002,R5.45,0.93444,R10.9,0.06554,R21.45,0,RAI,0,Jh6h6d
4.07598,0.41955,11.8246,0.58045,0.588795379,1.234636691,X,0.00002,R5.45,0.87533,R10.9,0.12462,R21.45,0.00004,RAI,0,Jh6d6c
6.08807,0.45454,9.81217,0.54546,0.811752371,1.090230241,X,0.39601,R5.45,0.59898,R10.9,0.00501,R21.45,0,RAI,0,Jh7h2h
5.35479,0.44711,10.5449,0.55289,0.7258454117,1.155902062,X,0.0003,R5.45,0.90489,R10.9,0.0948,R21.45,0,RAI,0,Jh7h2d
5.44834,0.44852,10.4513,0.55148,0.7362044436,1.148562234,X,0.00287,R5.45,0.96936,R10.9,0.02776,R21.45,0,RAI,0,Jh7d2h
5.36354,0.44719,10.5364,0.55281,0.7269014299,1.155136278,X,0.00173,R5.45,0.98121,R10.9,0.01705,R21.45,0,RAI,0,Jd7h2h
4.85811,0.44326,11.0419,0.55674,0.6642397166,1.202008223,X,0.00003,R5.45,0.75545,R10.9,0.24453,R21.45,0,RAI,0,Jh7d2c
6.01773,0.45623,9.88219,0.54377,0.7994014242,1.101422613,X,0.33809,R5.45,0.65729,R10.9,0.00462,R21.45,0,RAI,0,Jh7h3h
5.52147,0.45311,10.378,0.54689,0.7385282663,1.150084458,X,0.00548,R5.45,0.83428,R10.9,0.16024,R21.45,0,RAI,0,Jh7d3h
5.4633,0.45231,10.4361,0.54769,0.7320402108,1.154836044,X,0.0015,R5.45,0.77415,R10.9,0.22435,R21.45,0,RAI,0,Jh7h3d
5.43874,0.4518,10.4613,0.5482,0.7295719361,1.156543139,X,0.00029,R5.45,0.92806,R10.9,0.07164,R21.45,0.00001,RAI,0,Jd7h3h
4.97144,0.44905,10.9285,0.55095,0.6709706668,1.202167044,X,0.00001,R5.45,0.6308,R10.9,0.3692,R21.45,0,RAI,0,Jh7d3c
6.12295,0.46021,9.77679,0.53979,0.8063446841,1.097709729,X,0.36308,R5.45,0.63172,R10.9,0.00521,R21.45,0,RAI,0,Jh7h4h
5.76992,0.45782,10.1297,0.54218,0.7638200926,1.132322118,X,0.01179,R5.45,0.95738,R10.9,0.03048,R21.45,0.00034,RAI,0,Jd7h4h
5.83174,0.45854,10.0689,0.54146,0.7707916162,1.12702027,X,0.01531,R5.45,0.88454,R10.9,0.10015,R21.45,0,RAI,0,Jh7h4d
5.85555,0.45912,10.0457,0.54088,0.7729608875,1.125632436,X,0.01818,R5.45,0.90012,R10.9,0.0817,R21.45,0,RAI,0,Jh7d4h
5.40992,0.45567,10.4898,0.54433,0.7195425485,1.167943411,X,0.00027,R5.45,0.67293,R10.9,0.3268,R21.45,0,RAI,0,Jh7d4c
5.99848,0.45925,9.90133,0.54075,0.7916042035,1.10971905,X,0.29705,R5.45,0.69686,R10.9,0.0061,R21.45,0,RAI,0,Jh7h5h
5.77468,0.45985,10.1253,0.54015,0.7610755775,1.136077308,X,0.01156,R5.45,0.8775,R10.9,0.11094,R21.45,0,RAI,0,Jh7d5h
5.70042,0.4586,10.2003,0.5414,0.7533362042,1.141858927,X,0.00197,R5.45,0.93495,R10.9,0.06308,R21.45,0,RAI,0,Jd7h5h
5.79924,0.45999,10.1003,0.54001,0.764079875,1.133575007,X,0.01327,R5.45,0.86986,R10.9,0.11687,R21.45,0,RAI,0,Jh7h5d
5.3711,0.45739,10.5283,0.54261,0.7116928697,1.175944777,X,0.00046,R5.45,0.70636,R10.9,0.29317,R21.45,0,RAI,0,Jh7d5c
6.28971,0.46363,9.60997,0.53637,0.8221956209,1.085859486,X,0.45456,R5.45,0.54081,R10.9,0.00463,R21.45,0,RAI,0,Jh7h6h
6.18334,0.46206,9.71667,0.53794,0.8110372669,1.094711428,X,0.13062,R5.45,0.8544,R10.9,0.01498,R21.45,0,RAI,0,Jd7h6h
6.11124,0.46117,9.7892,0.53883,0.8031272331,1.101061295,X,0.08152,R5.45,0.90206,R10.9,0.01642,R21.45,0,RAI,0,Jh7h6d
6.08083,0.46081,9.81933,0.53919,0.7997551114,1.103712844,X,0.07413,R5.45,0.91028,R10.9,0.01559,R21.45,0,RAI,0,Jh7d6h
5.74365,0.45831,10.1567,0.54169,0.7595295574,1.136368375,X,0.00118,R5.45,0.84192,R10.9,0.1569,R21.45,0,RAI,0,Jh7d6c
4.322,0.42249,11.5778,0.57751,0.619989574,1.215019741,X,0.00004,R5.45,0.90127,R10.9,0.09869,R21.45,0,RAI,0,Jh7h7d
3.87194,0.41755,12.0288,0.58245,0.5619998215,1.251636688,X,0.00001,R5.45,0.82921,R10.9,0.17073,R21.45,0.00004,RAI,0,Jh7d7c
5.94956,0.45419,9.9509,0.54581,0.7938955395,1.104935547,X,0.34358,R5.45,0.65014,R10.9,0.00628,R21.45,0,RAI,0,Jh8h2h
5.27163,0.44837,10.629,0.55163,0.7125648658,1.167778723,X,0.00166,R5.45,0.96696,R10.9,0.03079,R21.45,0.00059,RAI,0,Jh8h2d
5.39561,0.45021,10.504,0.54979,0.7263424941,1.157910955,X,0.00386,R5.45,0.97825,R10.9,0.01789,R21.45,0,RAI,0,Jh8d2h
5.27534,0.44831,10.625,0.55169,0.7131618508,1.167209162,X,0.00064,R5.45,0.98322,R10.9,0.01614,R21.45,0,RAI,0,Jd8h2h
4.82063,0.44534,11.0789,0.55466,0.6560367213,1.210563058,X,0,R5.45,0.86565,R10.9,0.13435,R21.45,0,RAI,0,Jh8d2c
5.80787,0.45267,10.0922,0.54733,0.7775909816,1.117511997,X,0.27848,R5.45,0.71551,R10.9,0.00601,R21.45,0,RAI,0,Jh8h3h
5.2109,0.44854,10.6895,0.55146,0.7040890654,1.174782283,X,0.00012,R5.45,0.97831,R10.9,0.02157,R21.45,0,RAI,0,Jd8h3h
5.25393,0.44919,10.6461,0.55081,0.7088760037,1.171403272,X,0.00008,R5.45,0.91966,R10.9,0.08026,R21.45,0,RAI,0,Jh8h3d
5.33399,0.45045,10.5662,0.54955,0.7176648348,1.165268582,X,0.00117,R5.45,0.9772,R10.9,0.02156,R21.45,0.00007,RAI,0,Jh8d3h
4.80186,0.44634,11.0979,0.55366,0.6520182213,1.214827272,X,0.00001,R5.45,0.84855,R10.9,0.15144,R21.45,0,RAI,0,Jh8d3c
5.89624,0.45812,10.0034,0.54188,0.7800312189,1.118816375,X,0.25967,R5.45,0.73231,R10.9,0.00801,R21.45,0,RAI,0,Jh8h4h
5.66904,0.45854,10.2319,0.54146,0.7492873025,1.145267248,X,0.01535,R5.45,0.94567,R10.9,0.03871,R21.45,0.00027,RAI,0,Jh8d4h
5.53467,0.45664,10.3657,0.54336,0.7345710717,1.156181943,X,0.00214,R5.45,0.97452,R10.9,0.02334,R21.45,0,RAI,0,Jd8h4h
5.61363,0.45749,10.2861,0.54251,0.7436665087,1.149107817,X,0.01082,R5.45,0.90874,R10.9,0.08043,R21.45,0,RAI,0,Jh8h4d
5.19623,0.45527,10.7043,0.54473,0.6917280551,1.190952014,X,0.00001,R5.45,0.78693,R10.9,0.21306,R21.45,0,RAI,0,Jh8d4c
5.80646,0.45832,10.0927,0.54168,0.7678187011,1.129223155,X,0.21039,R5.45,0.77898,R10.9,0.01063,R21.45,0,RAI,0,Jh8h5h
5.67323,0.46056,10.2269,0.53944,0.7465523191,1.148994084,X,0.00679,R5.45,0.94879,R10.9,0.04281,R21.45,0.00161,RAI,0,Jh8h5d
5.67944,0.46088,10.2212,0.53912,0.7468505418,1.1490307,X,0.00664,R5.45,0.96248,R10.9,0.03087,R21.45,0,RAI,0,Jh8d5h
5.56193,0.45903,10.3385,0.54097,0.7343456328,1.158248182,X,0.00122,R5.45,0.97575,R10.9,0.02303,R21.45,0,RAI,0,Jd8h5h
5.29028,0.45879,10.6099,0.54121,0.6988448291,1.188122245,X,0.00027,R5.45,0.78784,R10.9,0.21189,R21.45,0,RAI,0,Jh8d5c
5.94671,0.45871,9.95311,0.54129,0.7856961079,1.11440963,X,0.31909,R5.45,0.6739,R10.9,0.00702,R21.45,0,RAI,0,Jh8h6h
5.7293,0.45876,10.1711,0.54124,0.7568888077,1.138916753,X,0.01954,R5.45,0.96398,R10.9,0.01648,R21.45,0,RAI,0,Jh8h6d
5.73187,0.45888,10.1686,0.54112,0.7570303035,1.138893712,X,0.02146,R5.45,0.96446,R10.9,0.01408,R21.45,0,RAI,0,Jh8d6h
5.70285,0.45838,10.1971,0.54162,0.7540190545,1.141031434,X,0.02249,R5.45,0.96274,R10.9,0.01477,R21.45,0,RAI,0,Jd8h6h
5.34366,0.45664,10.557,0.54336,0.7092198905,1.177522776,X,0.00014,R5.45,0.91453,R10.9,0.08532,R21.45,0,RAI,0,Jh8d6c
6.18624,0.46264,9.71366,0.53736,0.8104004375,1.095553572,X,0.40207,R5.45,0.59315,R10.9,0.00477,R21.45,0,RAI,0,Jh8h7h
6.17455,0.46141,9.72575,0.53859,0.8110252623,1.094412033,X,0.25979,R5.45,0.74009,R10.9,0.00012,R21.45,0,RAI,0,Jd8h7h
6.15976,0.46092,9.74044,0.53908,0.8099426861,1.095068809,X,0.24338,R5.45,0.75434,R10.9,0.00229,R21.45,0,RAI,0,Jh8h7d
6.18506,0.46131,9.71459,0.53869,0.8125818285,1.092953399,X,0.25839,R5.45,0.74015,R10.9,0.00146,R21.45,0,RAI,0,Jh8d7h
5.95427,0.45901,9.94668,0.54099,0.7861807753,1.11430729,X,0.06722,R5.45,0.92252,R10.9,0.01026,R21.45,0,RAI,0,Jh8d7c
4.60955,0.42547,11.2899,0.57453,0.6566072113,1.19095184,X,0.00001,R5.45,0.98241,R10.9,0.01758,R21.45,0,RAI,0,Jh8h8d
4.22388,0.42111,11.6757,0.57889,0.6078998681,1.22236958,X,0,R5.45,0.98537,R10.9,0.01463,R21.45,0,RAI,0,Jh8d8c
5.9725,0.44901,9.92734,0.55099,0.8061505891,1.091956222,X,0.41637,R5.45,0.57708,R10.9,0.00654,R21.45,0,RAI,0,Jh9h2h
5.41796,0.43903,10.4829,0.56097,0.7479243526,1.132547999,X,0.06346,R5.45,0.9251,R10.9,0.01144,R21.45,0,RAI,0,Jd9h2h
5.52323,0.44052,10.3768,0.55948,0.7598774753,1.124071848,X,0.06982,R5.45,0.91899,R10.9,0.01119,R21.45,0,RAI,0,Jh9d2h
5.49913,0.43971,10.4012,0.56029,0.7579554682,1.125084102,X,0.04484,R5.45,0.94348,R10.9,0.01168,R21.45,0,RAI,0,Jh9h2d
5.0337,0.4347,10.8665,0.5653,0.7018005936,1.165006533,X,0.00321,R5.45,0.98464,R10.9,0.01215,R21.45,0,RAI,0,Jh9d2c
5.83308,0.44796,10.0673,0.55204,0.7891775989,1.10524492,X,0.34652,R5.45,0.64685,R10.9,0.00663,R21.45,0,RAI,0,Jh9h3h
5.47744,0.44131,10.422,0.55869,0.7522287327,1.130565731,X,0.02841,R5.45,0.95909,R10.9,0.0125,R21.45,0,RAI,0,Jh9h3d
5.45917,0.4415,10.4407,0.5585,0.7493969957,1.132982801,X,0.04033,R5.45,0.94871,R10.9,0.01096,R21.45,0,RAI,0,Jh9d3h
5.35173,0.44001,10.5483,0.55999,0.7371361028,1.141610263,X,0.03211,R5.45,0.95701,R10.9,0.01088,R21.45,0,RAI,0,Jd9h3h
5.00134,0.43657,10.8989,0.56343,0.6943022142,1.172357124,X,0.00095,R5.45,0.98586,R10.9,0.01319,R21.45,0,RAI,0,Jh9d3c
5.87199,0.44999,10.0281,0.55001,0.7908579986,1.105006859,X,0.34838,R5.45,0.64424,R10.9,0.00737,R21.45,0,RAI,0,Jh9h4h
5.56179,0.44353,10.3381,0.55647,0.7599895977,1.125940564,X,0.08557,R5.45,0.90343,R10.9,0.011,R21.45,0,RAI,0,Jd9h4h
5.72271,0.44509,10.1779,0.55491,0.779237728,1.111608078,X,0.10453,R5.45,0.88406,R10.9,0.0114,R21.45,0,RAI,0,Jh9h4d
5.67606,0.44504,10.2241,0.55496,0.7729724476,1.11655767,X,0.09872,R5.45,0.88981,R10.9,0.01148,R21.45,0,RAI,0,Jh9d4h
5.26297,0.44052,10.6372,0.55948,0.7240712915,1.152279943,X,0.00855,R5.45,0.97838,R10.9,0.01307,R21.45,0,RAI,0,Jh9d4c
5.7802,0.4524,10.1202,0.5476,0.7743482596,1.120066658,X,0.22628,R5.45,0.76575,R10.9,0.00797,R21.45,0,RAI,0,Jh9h5h
5.62668,0.44902,10.2734,0.55098,0.7594559355,1.130037253,X,0.03599,R5.45,0.95225,R10.9,0.01176,R21.45,0,RAI,0,Jd9h5h
5.82412,0.45127,10.0761,0.54873,0.7821857456,1.112883806,X,0.07114,R5.45,0.91313,R10.9,0.01573,R21.45,0,RAI,0,Jh9h5d
5.73155,0.45046,10.1685,0.54954,0.7711377034,1.121430562,X,0.05487,R5.45,0.93299,R10.9,0.01213,R21.45,0,RAI,0,Jh9d5h
5.39526,0.44749,10.5055,0.55251,0.7307100516,1.152376176,X,0.00176,R5.45,0.87396,R10.9,0.1233,R21.45,0.00097,RAI,0,Jh9d5c
5.79483,0.45072,10.1052,0.54928,0.7792017202,1.114982486,X,0.28848,R5.45,0.70384,R10.9,0.00769,R21.45,0,RAI,0,Jh9h6h
5.75817,0.44889,10.142,0.55111,0.777428785,1.115330246,X,0.10714,R5.45,0.88229,R10.9,0.01057,R21.45,0,RAI,0,Jh9d6h
5.85253,0.44991,10.0477,0.55009,0.7883771784,1.107005596,X,0.11432,R5.45,0.87453,R10.9,0.01114,R21.45,0,RAI,0,Jh9h6d
5.65902,0.44746,10.2408,0.55254,0.766483952,1.123278648,X,0.08642,R5.45,0.90321,R10.9,0.01037,R21.45,0,RAI,0,Jd9h6h
5.43846,0.44604,10.4631,0.55396,0.7389553075,1.144717756,X,0.00206,R5.45,0.98303,R10.9,0.01448,R21.45,0.00043,RAI,0,Jh9d6c
6.17561,0.45794,9.72441,0.54206,0.8173109751,1.08725633,X,0.44615,R5.45,0.54731,R10.9,0.00654,R21.45,0,RAI,0,Jh9h7h
6.34311,0.45552,9.55704,0.54448,0.8439385994,1.063793952,X,0.37314,R5.45,0.62061,R10.9,0.00624,R21.45,0,RAI,0,Jh9h7d
6.23512,0.45433,9.66447,0.54567,0.8317435607,1.073406027,X,0.33854,R5.45,0.65523,R10.9,0.00623,R21.45,0,RAI,0,Jd9h7h
6.28507,0.45489,9.61506,0.54511,0.8373745723,1.06901527,X,0.35749,R5.45,0.63628,R10.9,0.00623,R21.45,0,RAI,0,Jh9d7h
6.11737,0.45234,9.78282,0.54766,0.8196261643,1.082602662,X,0.18534,R5.45,0.80422,R10.9,0.01044,R21.45,0,RAI,0,Jh9d7c
5.94388,0.45195,9.95618,0.54805,0.7970685818,1.101003267,X,0.39476,R5.45,0.60076,R10.9,0.00447,R21.45,0,RAI,0,Jh9h8h
6.0354,0.44807,9.8647,0.55193,0.8163497252,1.083218187,X,0.42162,R5.45,0.57767,R10.9,0.00071,R21.45,0,RAI,0,Jh9h8d
5.9675,0.44716,9.93253,0.55284,0.8088082004,1.088871185,X,0.40018,R5.45,0.59874,R10.9,0.00108,R21.45,0,RAI,0,Jh9d8h
5.93857,0.44683,9.96154,0.55317,0.8054815727,1.0913999,X,0.39186,R5.45,0.60438,R10.9,0.00376,R21.45,0,RAI,0,Jd9h8h
5.83426,0.4444,10.0654,0.5556,0.795660451,1.097952509,X,0.31429,R5.45,0.67865,R10.9,0.00706,R21.45,0,RAI,0,Jh9d8c
4.70734,0.41323,11.1928,0.58677,0.6903983682,1.156078407,X,0.01032,R5.45,0.98313,R10.9,0.00655,R21.45,0,RAI,0,Jh9h9d
4.32631,0.40713,11.5736,0.59287,0.6440218449,1.183110853,X,0.00004,R5.45,0.99292,R10.9,0.00705,R21.45,0,RAI,0,Jh9d9c
5.55549,0.43218,10.345,0.56782,0.7790651452,1.104174081,X,0.32155,R5.45,0.67224,R10.9,0.00621,R21.45,0,RAI,0,JhTh2h
4.59633,0.41585,11.3032,0.58415,0.6698700386,1.172718659,X,0.00061,R5.45,0.99085,R10.9,0.00854,R21.45,0,RAI,0,JdTh2h
4.68553,0.41687,11.215,0.58313,0.6811992415,1.16559794,X,0.00098,R5.45,0.98884,R10.9,0.01018,R21.45,0,RAI,0,JhTh2d
4.72846,0.41764,11.1714,0.58236,0.6861730747,1.162609934,X,0.0081,R5.45,0.984,R10.9,0.00791,R21.45,0,RAI,0,JhTd2h
4.16538,0.41048,11.7349,0.58952,0.6150050607,1.206416567,X,0,R5.45,0.99082,R10.9,0.00918,R21.45,0,RAI,0,JhTd2c
5.39885,0.43082,10.5016,0.56918,0.7594889677,1.118211488,X,0.24162,R5.45,0.75157,R10.9,0.00681,R21.45,0,RAI,0,JhTh3h
4.65673,0.4181,11.2439,0.5819,0.6750205013,1.171074931,X,0.00018,R5.45,0.98955,R10.9,0.01028,R21.45,0,RAI,0,JhTh3d
4.655,0.41822,11.2452,0.58178,0.6745760983,1.171450767,X,0.00048,R5.45,0.991,R10.9,0.00851,R21.45,0,RAI,0,JhTd3h
4.52247,0.41643,11.3776,0.58357,0.6581876739,1.181607889,X,0.00004,R5.45,0.99009,R10.9,0.00988,R21.45,0,RAI,0,JdTh3h
4.12304,0.41194,11.7773,0.58806,0.6065961526,1.213784566,X,0.00002,R5.45,0.99098,R10.9,0.009,R21.45,0,RAI,0,JhTd3c
5.40456,0.43266,10.4953,0.56734,0.7570588595,1.121161915,X,0.22469,R5.45,0.76776,R10.9,0.00755,R21.45,0,RAI,0,JhTh4h
4.71706,0.41982,11.183,0.58018,0.6809642761,1.168186081,X,0.00152,R5.45,0.98818,R10.9,0.01031,R21.45,0,RAI,0,JdTh4h
4.90007,0.42182,11.0002,0.57818,0.7040300142,1.153062322,X,0.01577,R5.45,0.97385,R10.9,0.01038,R21.45,0,RAI,0,JhTh4d
4.86037,0.42164,11.0398,0.57836,0.6986241399,1.156854151,X,0.01092,R5.45,0.97977,R10.9,0.00931,R21.45,0,RAI,0,JhTd4h
4.37394,0.41582,11.5268,0.58418,0.6375048592,1.19585908,X,0.00005,R5.45,0.99011,R10.9,0.00984,R21.45,0,RAI,0,JhTd4c
5.21775,0.43007,10.6823,0.56993,0.7352925517,1.135950167,X,0.14086,R5.45,0.8504,R10.9,0.00873,R21.45,0,RAI,0,JhTh5h
4.8378,0.42141,11.0629,0.57859,0.6957594872,1.158811938,X,0.00444,R5.45,0.98339,R10.9,0.01217,R21.45,0,RAI,0,JhTh5d
4.75341,0.42043,11.1464,0.57957,0.6852161907,1.165587292,X,0.00195,R5.45,0.98568,R10.9,0.01236,R21.45,0,RAI,0,JhTd5h
4.60683,0.41861,11.2931,0.58139,0.6669736057,1.177235117,X,0.00006,R5.45,0.98793,R10.9,0.01201,R21.45,0,RAI,0,JdTh5h
4.30855,0.41552,11.5922,0.58448,0.6284275785,1.202026781,X,0.00018,R5.45,0.97742,R10.9,0.02013,R21.45,0.00227,RAI,0,JhTd5c
5.25394,0.43017,10.6462,0.56983,0.7402204076,1.13231434,X,0.16318,R5.45,0.82895,R10.9,0.00787,R21.45,0,RAI,0,JhTh6h
4.92633,0.42264,10.9747,0.57736,0.7064297344,1.15202646,X,0.03232,R5.45,0.9565,R10.9,0.01118,R21.45,0,RAI,0,JhTh6d
4.84611,0.42142,11.0538,0.57858,0.6969380257,1.15788495,X,0.01954,R5.45,0.96933,R10.9,0.01113,R21.45,0,RAI,0,JhTd6h
4.7086,0.41962,11.1922,0.58038,0.6800669527,1.168738895,X,0.0024,R5.45,0.98654,R10.9,0.01106,R21.45,0,RAI,0,JdTh6h
4.42501,0.41698,11.4755,0.58302,0.6431541985,1.192902649,X,0.0002,R5.45,0.98065,R10.9,0.01819,R21.45,0.00096,RAI,0,JhTd6c
5.48741,0.43477,10.4128,0.56523,0.7649339106,1.116501209,X,0.25346,R5.45,0.73905,R10.9,0.00749,R21.45,0,RAI,0,JhTh7h
5.12942,0.42404,10.7711,0.57596,0.7331240804,1.133397348,X,0.15046,R5.45,0.83841,R10.9,0.01113,R21.45,0,RAI,0,JdTh7h
5.27098,0.42585,10.6294,0.57415,0.7501545689,1.12201909,X,0.19411,R5.45,0.79692,R10.9,0.00897,R21.45,0,RAI,0,JhTd7h
5.31617,0.42664,10.584,0.57336,0.7551850068,1.118762935,X,0.20106,R5.45,0.78774,R10.9,0.0112,R21.45,0,RAI,0,JhTh7d
4.95679,0.42159,10.9434,0.57841,0.7125679287,1.146657466,X,0.09174,R5.45,0.8751,R10.9,0.03317,R21.45,0,RAI,0,JhTd7c
5.4646,0.43202,10.4351,0.56798,0.7666031143,1.11347495,X,0.31183,R5.45,0.68101,R10.9,0.00717,R21.45,0,RAI,0,JhTh8h
