oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,AI,flop
8.56307,0.43902,34.8423,0.56098,0.7360364503,1.411584845,F,0.51319,C,0.30038,R39,0.0744,R51.3,0.05613,RAI,0.05589,7h5d4h
8.73209,0.44117,34.667,0.55883,0.7469066909,1.4098863,F,0.51064,C,0.31075,R39,0.08124,R51.3,0.04862,RAI,0.04874,7h5h4d
9.21466,0.44641,34.1867,0.55359,0.7789319391,1.403511618,F,0.48329,C,0.36052,R39,0.0526,R51.3,0.04412,RAI,0.05947,7h5d4c
8.35734,0.43346,35.0835,0.56654,0.7275672899,1.407408822,F,0.55942,C,0.19994,R39,0.1187,R51.3,0.07218,RAI,0.04977,7h5h5d
9.19141,0.44504,34.2172,0.55496,0.7793584229,1.401296755,F,0.52832,C,0.26883,R39,0.14182,R51.3,0.03068,RAI,0.03035,7h5d5c
7.12977,0.45339,36.2647,0.54661,0.5934138727,1.507835469,F,0.48026,C,0.38405,R39,0.10568,R51.3,0.01941,RAI,0.0106,7h6h2h
7.88988,0.43294,35.5116,0.56706,0.6876965013,1.423273383,F,0.51288,C,0.31678,R39,0.06672,R51.3,0.05303,RAI,0.05059,7h6h2d
7.78987,0.43138,35.6099,0.56862,0.6814348089,1.423299106,F,0.52265,C,0.29656,R39,0.07609,R51.3,0.04779,RAI,0.05691,7d6h2h
7.72212,0.43095,35.6751,0.56905,0.6761822879,1.424827223,F,0.52256,C,0.29525,R39,0.07005,R51.3,0.05189,RAI,0.06026,7h6d2h
8.80627,0.451,34.5929,0.549,0.7368338324,1.432063598,F,0.46941,C,0.39852,R39,0.06837,R51.3,0.01358,RAI,0.05013,7h6d2c
6.99069,0.44766,36.4295,0.55234,0.5892856898,1.498974675,F,0.49126,C,0.32559,R39,0.14652,R51.3,0.0205,RAI,0.01613,7h6h3h
8.18404,0.44169,35.2122,0.55831,0.6992046508,1.433391633,F,0.50149,C,0.33167,R39,0.07368,R51.3,0.04588,RAI,0.04728,7h6h3d
7.84645,0.44054,35.5593,0.55946,0.6721125363,1.444546074,F,0.50727,C,0.31727,R39,0.07997,R51.3,0.04759,RAI,0.0479,7d6h3h
7.87442,0.44112,35.5238,0.55888,0.6736215353,1.444603952,F,0.50667,C,0.31746,R39,0.08055,R51.3,0.04709,RAI,0.04823,7h6d3h
9.30526,0.44746,34.097,0.55254,0.7847447347,1.402491552,F,0.47617,C,0.37852,R39,0.04105,R51.3,0.05835,RAI,0.04592,7h6d3c
6.69928,0.44373,36.6628,0.55627,0.5697226076,1.497915951,F,0.48382,C,0.37893,R39,0.09036,R51.3,0.02408,RAI,0.0228,7h6h4h
8.00976,0.43446,35.3871,0.56554,0.6957028975,1.422096148,F,0.50525,C,0.30328,R39,0.06825,R51.3,0.06954,RAI,0.05368,7d6h4h
8.01409,0.43435,35.3939,0.56565,0.6962552442,1.42209326,F,0.50474,C,0.3054,R39,0.06374,R51.3,0.07903,RAI,0.04709,7h6d4h
7.90463,0.4325,35.4881,0.5675,0.689683071,1.421229413,F,0.50653,C,0.29711,R39,0.06666,R51.3,0.07094,RAI,0.05876,7h6h4d
9.20884,0.44749,34.1884,0.55251,0.7765612751,1.406327363,F,0.46734,C,0.38339,R39,0.04735,R51.3,0.04093,RAI,0.06099,7h6d4c
6.92653,0.44806,36.5078,0.55194,0.5833559853,1.503283005,F,0.48894,C,0.35796,R39,0.09616,R51.3,0.02773,RAI,0.0292,7h6h5h
7.95189,0.44905,35.4337,0.55095,0.668235863,1.461677339,F,0.49903,C,0.30151,R39,0.07914,R51.3,0.05746,RAI,0.06286,7h6d5h
7.73069,0.44747,35.6763,0.55253,0.6519412362,1.467474866,F,0.50111,C,0.30156,R39,0.08631,R51.3,0.05028,RAI,0.06073,7h6h5d
7.66443,0.44708,35.7411,0.55292,0.6469173029,1.469107439,F,0.49976,C,0.30108,R39,0.09086,R51.3,0.04789,RAI,0.06042,7d6h5h
9.30984,0.45517,34.0873,0.54483,0.7718318877,1.421933939,F,0.46411,C,0.37642,R39,0.06153,R51.3,0.05759,RAI,0.04035,7h6d5c
7.91588,0.43237,35.4774,0.56763,0.6908722983,1.420475653,F,0.53774,C,0.24961,R39,0.09819,R51.3,0.06999,RAI,0.04447,7h6h6d
8.38185,0.43489,35.0042,0.56511,0.7273016949,1.407780941,F,0.53621,C,0.24669,R39,0.11769,R51.3,0.0484,RAI,0.05102,7h6d6c
8.37215,0.41948,35.0729,0.58052,0.753147248,1.373097406,F,0.58702,C,0.09363,R39,0.14099,R51.3,0.12122,RAI,0.05715,7h7d2h
9.61018,0.42849,33.7833,0.57151,0.8463401415,1.343461676,F,0.55834,C,0.20622,R39,0.11493,R51.3,0.04968,RAI,0.07084,7d7c2h
9.22228,0.43626,34.0995,0.56374,0.7977136048,1.374727441,F,0.58222,C,0.11321,R39,0.14724,R51.3,0.08309,RAI,0.07424,7h7d3h
9.87719,0.43588,33.5173,0.56412,0.8551072144,1.350347038,F,0.52481,C,0.27562,R39,0.10219,R51.3,0.04856,RAI,0.04882,7d7c3h
9.1851,0.43392,34.2549,0.56608,0.7987821149,1.375285119,F,0.56981,C,0.14474,R39,0.13583,R51.3,0.08332,RAI,0.06631,7h7d4h
10.041,0.44451,33.3531,0.55549,0.8524120115,1.364605506,F,0.5141,C,0.30428,R39,0.09952,R51.3,0.04144,RAI,0.04066,7d7c4h
8.7855,0.43312,34.6594,0.56688,0.7654420862,1.389561356,F,0.56755,C,0.163,R39,0.12538,R51.3,0.08915,RAI,0.05492,7h7d5h
9.47887,0.43943,33.9146,0.56057,0.8139936364,1.375002663,F,0.52264,C,0.28919,R39,0.11502,R51.3,0.03686,RAI,0.03629,7d7c5h
7.71807,0.43004,35.6697,0.56996,0.6772577537,1.422334707,F,0.54959,C,0.22216,R39,0.11827,R51.3,0.06719,RAI,0.04279,7h7d6h
8.32622,0.43015,35.0833,0.56985,0.7304358081,1.399224938,F,0.54534,C,0.23374,R39,0.12161,R51.3,0.04986,RAI,0.04945,7d7c6h
12.0873,0.45407,31.3103,0.54593,1.004528837,1.303458348,F,0.52186,C,0.26912,R39,0.04596,R51.3,0.04671,RAI,0.11635,7h7d7c
