oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,R83,actions/5/action_code,R120,actions/6/action_code,AI,flop
6.01179,0.45746,20.7858,0.54254,0.7964650633,1.398251274,F,0.42885,C,0.47597,R24.3,0.05521,R31.95,0,R42.7,0.00015,R56.85,0.01552,RAI,0.0243,7d5h4h
6.00554,0.45828,20.7937,0.54172,0.7942134003,1.400899515,F,0.42587,C,0.48598,R24.3,0.04506,R31.95,0,R42.7,0.00011,R56.85,0.00592,RAI,0.03706,7h5d4h
6.03339,0.45867,20.7664,0.54133,0.7972180663,1.400067577,F,0.42555,C,0.49122,R24.3,0.03961,R31.95,0.00009,R42.7,0.00012,R56.85,0.00571,RAI,0.0377,7h5h4d
6.27631,0.46394,20.523,0.53606,0.8198957337,1.397260297,F,0.37817,C,0.57037,R24.3,0.05145,R31.95,0.00001,R42.7,0,R56.85,0,RAI,0,7h5d4c
5.76736,0.46045,21.0332,0.53955,0.7591203981,1.422729975,F,0.45593,C,0.37798,R24.3,0.16607,R31.95,0,R42.7,0,R56.85,0,RAI,0.00002,7h5h5d
5.59397,0.46291,21.2061,0.53709,0.7323852944,1.440997351,F,0.43913,C,0.39798,R24.3,0.16289,R31.95,0,R42.7,0,R56.85,0,RAI,0,7h5d5c
5.14165,0.47657,21.652,0.52343,0.6538706947,1.509692305,F,0.50596,C,0.43033,R24.3,0.03462,R31.95,0.00663,R42.7,0.00715,R56.85,0.00887,RAI,0.00643,7h6h2h
5.92832,0.4669,20.871,0.5331,0.7695269307,1.428842661,F,0.44083,C,0.40426,R24.3,0.15486,R31.95,0,R42.7,0,R56.85,0,RAI,0.00005,7h6h2d
5.83703,0.46675,20.9623,0.53325,0.7579204992,1.434688154,F,0.44213,C,0.39872,R24.3,0.14785,R31.95,0,R42.7,0,R56.85,0,RAI,0.01131,7d6h2h
5.83169,0.46675,20.9687,0.53325,0.7572271036,1.435126905,F,0.4426,C,0.39906,R24.3,0.14637,R31.95,0,R42.7,0,R56.85,0,RAI,0.01197,7h6d2h
